07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	161585633	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161585633	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585633	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585633	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161585633	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161585633	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161585634	0005	CMA13000	HUMS TEST	     1	07/14/2017	10:02:37	07/17/2017	09:41:47	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/14/2017	                  0.000
	161585634	0010	CMA12000	HUMS MECH ASSY	     1	07/17/2017	08:12:14	07/17/2017	10:57:07	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/17/2017	                  0.000
	161585634	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-350	07/17/2017	                  0.000
	161585634	0020	CMA13000	HUMS PRETEST	     1	07/18/2017	09:32:12	07/18/2017	12:52:41	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/18/2017	                  0.000
	161585634	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161585634	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585634	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585634	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161585634	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161585634	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161585635	0005	CMA13000	HUMS TEST	     1	07/14/2017	10:02:37	07/17/2017	09:41:47	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/14/2017	                  0.000
	161585635	0010	CMA12000	HUMS MECH ASSY	     1	07/17/2017	08:12:14	07/17/2017	10:57:07	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/17/2017	                  0.000
	161585635	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-350	07/17/2017	                  0.000
	161585635	0020	CMA13000	HUMS PRETEST	     1	07/18/2017	09:32:12	07/18/2017	12:52:42	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/18/2017	                  0.000
	161585635	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161585635	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585635	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585635	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161585635	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161585635	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161585636	0005	CMA13000	HUMS TEST	     1	07/14/2017	10:02:37	07/17/2017	09:41:47	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/14/2017	                  0.000
	161585636	0010	CMA12000	HUMS MECH ASSY	     1	07/17/2017	08:12:14	07/17/2017	10:57:07	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/17/2017	                  0.000
	161585636	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-350	07/17/2017	                  0.000
	161585636	0020	CMA13000	HUMS PRETEST	     1	07/18/2017	09:32:12	07/18/2017	12:52:42	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/18/2017	                  0.000
	161585636	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161585636	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585636	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161585636	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161585636	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161585636	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161585786	0004	KIT02000	KITTING	     5		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	  100.0	                  5.000	0043519	07/13/2017	                  0.000
	161585786	0100	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  300.0	                  6.000			                  0.000
	161585786	0200	CMQ13000	INPROCESS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161585786	0300	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                  5.000			                  0.000
	161585786	0400	CMA11000	HUMS ELECTRICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  180.0	                  6.000			                  0.000
	161585786	0500	CMQ13000	HUMS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161585786	9999	ZPD9LAST	LAST OPERATION	     5		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161586889	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	07/17/2017	                  0.000
	161586889	0010	CMA11000	HUMS ASSEMBLY	     1	07/17/2017	05:02:13	07/17/2017	08:07:44	                  0.000	                  4.000	PCNF PRT  REL	  100.0	                  3.000	00848031	07/17/2017	                  0.000
	161586889	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/17/2017	12:17:09	07/17/2017	12:56:57	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-543	07/17/2017	                  0.000
	161586889	0030	CMA13000	HUMS PRETEST	     1	07/17/2017	15:31:54	07/18/2017	05:37:18	                  0.000	                  8.000	PCNF PRT  REL	   45.0	                  0.000	FCT-66	07/18/2017	                  0.000
	161586889	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000	ESS-102	07/25/2017	                  0.000
	161586889	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	  240.0	                  0.000	0062390	07/25/2017	                 24.000
	161586889	0060	CMA13000	HUMS FINAL TEST	     1	07/25/2017	07:07:03	07/25/2017	07:07:03	                  0.000	                  4.000	PCNF PRT  REL	   25.0	                 80.000			                  0.000
	161586889	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161586889	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161586889	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161586889	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161586889	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161590248	0005	CMA13000	HUMS TEST	     1	07/17/2017	08:04:21	07/17/2017	08:04:21	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/17/2017	                  0.000
	161590248	0010	CMA12000	HUMS MECH ASSY	     1	07/17/2017	08:12:14	07/17/2017	10:57:09	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/17/2017	                  0.000
	161590248	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-350	07/17/2017	                  0.000
	161590248	0020	CMA13000	HUMS PRETEST	     1	07/18/2017	09:32:13	07/18/2017	12:52:47	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/19/2017	                  0.000
	161590248	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161590248	0040	CMA13000	HUMS FINAL TEST	     1	07/19/2017	08:51:47	07/19/2017	09:12:20	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000			                  0.000
	161590248	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161590248	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161590248	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161590248	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161590250	0005	CMA13000	HUMS TEST	     1	07/17/2017	08:04:21	07/17/2017	08:04:21	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/17/2017	                  0.000
	161590250	0010	CMA12000	HUMS MECH ASSY	     1	07/17/2017	08:12:14	07/17/2017	10:57:09	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/17/2017	                  0.000
	161590250	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-350	07/17/2017	                  0.000
	161590250	0020	CMA13000	HUMS PRETEST	     1	07/18/2017	09:32:13	07/18/2017	12:52:47	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/18/2017	                  0.000
	161590250	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161590250	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161590250	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161590250	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161590250	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161590250	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161590360	0010	CMA13000	Inspect and Test per ATP	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	   30.0	                  5.000			                  0.000
	161590360	0020	CMA12000	Rework: Mechanical	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    5.0	                  5.000			                  0.000
	161590360	0030	PSA34000	Rework: PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   20.0	                 20.000			                  0.000
	161590360	0040	CMA12000	Rework: Mechanical	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   10.0	                  5.000			                  0.000
	161590360	0050	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	  180.0	                  5.000			                  0.000
	161590360	0060	CMA13000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   45.0	                 15.000			                  0.000
	161590360	0070	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  5.000			                  0.000
	161590360	0080	MFG01000	PE HOLD	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161590360	0090	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   45.0	                  5.000			                  0.000
	161590360	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161602451	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   30.0	                  5.000	0043519	07/18/2017	                  0.000
	161602451	0100	CMA12000	HUMS ASSEMBLY	     1	07/20/2017	12:36:48	07/21/2017	04:41:29	                  0.000	                  4.000	PCNF PRT  REL	   95.0	                 17.000	00848031	07/21/2017	                  0.000
	161602451	0150	CMQ13000	HUMS INPROCESS INSPECT	     1	07/21/2017	05:02:48	07/21/2017	05:36:36	                  0.000	                  4.000	PCNF PRT  REL	   10.0	                  5.000	ACC-350	07/21/2017	                  0.000
	161602451	0200	CMA13000	HUMS PRETEST	     1	07/21/2017	12:16:46	07/21/2017	12:51:53	                  0.000	                  4.000	PCNF PRT  REL	   45.0	                 12.000	0046212	07/21/2017	                  0.000
	161602451	0300	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   20.0	               1812.000			                  0.000
	161602451	0400	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 12.000			                  0.000
	161602451	0500	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   24.0	                  6.000			                  0.000
	161602451	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161602565	0004	KIT02000	KITTING	     5		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	  100.0	                  5.000	0043519	07/18/2017	                  0.000
	161602565	0100	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  300.0	                  6.000			                  0.000
	161602565	0200	CMQ13000	INPROCESS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161602565	0300	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                  5.000			                  0.000
	161602565	0400	CMA11000	HUMS ELECTRICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  180.0	                  6.000			                  0.000
	161602565	0500	CMQ13000	HUMS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161602565	9999	ZPD9LAST	LAST OPERATION	     5		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161602572	0004	KIT02000	KITTING	     5		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	  100.0	                  5.000	0043519	07/18/2017	                  0.000
	161602572	0100	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  300.0	                  6.000			                  0.000
	161602572	0200	CMQ13000	INPROCESS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161602572	0300	CMA12000	HUMS MECHANICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                  5.000			                  0.000
	161602572	0400	CMA11000	HUMS ELECTRICAL ASSY	     5		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  180.0	                  6.000			                  0.000
	161602572	0500	CMQ13000	HUMS INSPECTION	     5		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161602572	9999	ZPD9LAST	LAST OPERATION	     5		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603881	0020	CMA12000	HUMS Mechanical: SLT	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  120.0	                120.000			                  0.000
	161603881	0040	CMQ13000	HUMS Inprocess Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  0.000			                  0.000
	161603881	0060	CMA12000	HUMS MECHANICAL	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161603881	0070	CMA13000	HUMS Test	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603881	0080	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   30.0	                  4.800			                  0.000
	161603881	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603886	0020	CMA12000	HUMS Mechanical: SLT	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  120.0	                120.000			                  0.000
	161603886	0040	CMQ13000	HUMS Inprocess Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  0.000			                  0.000
	161603886	0060	CMA12000	HUMS MECHANICAL	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161603886	0070	CMA13000	HUMS Test	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603886	0080	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   30.0	                  4.800			                  0.000
	161603886	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603975	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	07/19/2017	                  0.000
	161603975	0010	CMA11000	HUMS ASSEMBLY	     1	07/19/2017	07:57:04	07/19/2017	11:57:05	                  0.000	                  4.000	PCNF PRT  REL	  100.0	                  3.000	00848031	07/19/2017	                  0.000
	161603975	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	04:11:50	07/20/2017	05:32:09	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-543	07/20/2017	                  0.000
	161603975	0030	CMA13000	HUMS PRETEST	     1	07/24/2017	07:06:51	07/24/2017	10:26:53	                  0.000	                  8.000	PCNF PRT  REL	   45.0	                  0.000	FCT-66	07/24/2017	                  0.000
	161603975	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000			                  0.000
	161603975	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	  240.0	                  0.000			                 24.000
	161603975	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161603975	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603975	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161603975	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161603975	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161603975	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603985	0005	CMA13000	HUMS TEST	     1	07/18/2017	12:07:16	07/18/2017	13:07:05	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161603985	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:41:20	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161603985	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161603985	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161603985	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161603985	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603985	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603985	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161603985	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603985	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603997	0005	CMA13000	HUMS TEST	     1	07/18/2017	12:07:16	07/18/2017	13:07:05	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161603997	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161603997	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161603997	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161603997	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161603997	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603997	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603997	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161603997	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603997	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603998	0005	CMA13000	HUMS TEST	     1	07/18/2017	12:07:16	07/18/2017	13:07:05	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161603998	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161603998	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161603998	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161603998	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161603998	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603998	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603998	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161603998	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603998	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161603999	0005	CMA13000	HUMS TEST	     1	07/18/2017	12:07:16	07/18/2017	13:07:05	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161603999	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
